customer_id,customer_name,area_id,industry_type,company_size,annual_revenue,customer_status,customer_since
C1214,Matrix Forgings & Castings,A005,Chemicals,Enterprise,716600000.0,Active,2020-10-14
C1215,Thermax-Vendor Forgings & Castings,A005,Automotive,Medium,81300000.0,Active,2020-03-11
C1216,Tata-Partner Engineering Pvt Ltd,A005,Pharmaceuticals,Medium,81100000.0,Active,2022-08-07
C1217,Siemens-Tier2 Auto Components,A005,Electronics,Small,12000000.0,Active,2021-11-25
C1218,Pragati Automation Systems,A005,Electronics,Enterprise,407400000.0,Active,2023-06-17
C1219,Schneider-Supplier Tech Solutions,A005,Electronics,Enterprise,461000000.0,Active,2021-11-26
C1220,Shree Chemicals & Processing,A005,Automotive,Medium,43200000.0,Active,2019-08-28
C1221,Tata-Partner Polymers,A005,Chemicals,Large,166500000.0,Active,2021-10-06
C1222,Sigma Fabricators,A005,Textile,Small,11400000.0,Active,2018-05-15
C1223,Pragati Automation Systems,A005,Chemicals,Small,17400000.0,Active,2022-06-14
C1224,Vanguard Tech Solutions,A005,Food Processing,Enterprise,520500000.0,Active,2021-06-09
C1225,Dynamic Engineering Pvt Ltd,A005,Metal Fabrication,Enterprise,440300000.0,Active,2023-02-12
C1226,Synergy Fabricators,A005,Textile,Small,23100000.0,Active,2019-02-04
C1227,Synergy Automation Systems,A005,Automotive,Medium,50000000.0,Active,2023-06-09
C1228,Mahindra-Tier1 Packaging Solutions,A005,Pharmaceuticals,Medium,72300000.0,Active,2019-12-24
C1229,Sai Fabricators,A005,Automotive,Large,140700000.0,Active,2020-07-13
C1230,Shree Chemicals & Processing,A005,Automotive,Enterprise,692500000.0,Active,2024-03-28
C1231,Dynamic Forgings & Castings,A005,Chemicals,Medium,58500000.0,Active,2022-10-26
C1232,Sai Tech Solutions,A005,Electronics,Large,232500000.0,Active,2020-04-14
C1233,Schneider-Supplier Polymers,A005,Chemicals,Enterprise,570000000.0,Active,2022-01-12
C1234,Matrix Metal Works,A005,Metal Fabrication,Large,259800000.0,Active,2018-08-26
C1235,Atlas Automation Systems,A005,Packaging,Medium,55100000.0,Active,2023-07-25
C1236,Schneider-Supplier Industries,A005,Pharmaceuticals,Large,195700000.0,Active,2022-01-05
C1237,Matrix Automation Systems,A005,Food Processing,Enterprise,422500000.0,Active,2021-02-18
C1238,Dynamic Forgings & Castings,A005,Electronics,Small,14900000.0,Active,2021-11-10
C1239,Synergy Tools & Dies,A005,Engineering,Medium,31900000.0,Active,2023-10-16
C1240,Bharat Tools & Dies,A005,Chemicals,Small,25400000.0,Active,2021-05-07
C1241,Tata-Partner Fabricators,A005,Textile,Small,17200000.0,Active,2020-09-01
C1242,Kirloskar-Style Automation Systems,A005,Food Processing,Enterprise,394200000.0,Active,2018-03-18
C1243,TechnoCraft Tech Solutions,A005,Engineering,Enterprise,873100000.0,Active,2024-04-05
C1244,Force Fabricators,A005,Food Processing,Enterprise,395300000.0,Active,2022-05-19
C1245,Force Industries,A005,Electronics,Large,126300000.0,Active,2019-08-03
C1246,Dynamic Metal Works,A006,Chemicals,Large,253900000.0,Active,2021-08-15
C1247,Shree Engineering Pvt Ltd,A006,Engineering,Large,206300000.0,Active,2021-06-23
C1248,Schneider-Supplier Fabricators,A006,Food Processing,Medium,54900000.0,Active,2019-10-24
C1249,TechnoCraft Tech Solutions,A006,Food Processing,Medium,71900000.0,Active,2018-07-23
C1250,Precision Forgings & Castings,A006,Metal Fabrication,Large,248900000.0,Active,2022-05-22
C1251,Synergy Packaging Solutions,A006,Chemicals,Enterprise,546800000.0,Active,2024-09-04
C1252,Sigma Auto Components,A006,Engineering,Large,163800000.0,Active,2019-05-07
C1253,Pragati Engineering Pvt Ltd,A006,Electronics,Small,10300000.0,Active,2023-11-24
C1254,Vanguard Polymers,A006,Packaging,Enterprise,813500000.0,Active,2021-01-01
C1255,Deccan Auto Components,A006,Metal Fabrication,Large,210700000.0,Active,2021-08-15
C1256,Synergy Auto Components,A006,Textile,Medium,72800000.0,Active,2021-03-16
C1257,Deccan Tools & Dies,A006,Metal Fabrication,Small,19900000.0,Active,2019-05-04
C1258,Sai Packaging Solutions,A006,Food Processing,Medium,34700000.0,Active,2024-01-22
C1259,Deccan Tools & Dies,A006,Electronics,Large,122000000.0,Active,2023-01-22
C1260,Sai Forgings & Castings,A006,Electronics,Small,24100000.0,Active,2024-09-21
C1261,Atlas Packaging Solutions,A006,Engineering,Enterprise,714200000.0,Active,2021-01-20
C1262,Bharat Engineering Pvt Ltd,A006,Food Processing,Medium,85700000.0,Active,2020-04-07
C1263,Synergy Engineering Pvt Ltd,A006,Food Processing,Small,26800000.0,Active,2020-04-22
C1264,Atlas Auto Components,A006,Chemicals,Small,23300000.0,Active,2024-11-06
C1265,Siemens-Tier2 Tools & Dies,A006,Automotive,Enterprise,607500000.0,Active,2024-06-11
C1266,Sai Chemicals & Processing,A006,Chemicals,Medium,86100000.0,Active,2021-07-04
C1267,Tata-Partner Forgings & Castings,A006,Engineering,Large,148200000.0,Active,2018-07-21
C1268,Western Engineering Pvt Ltd,A006,Food Processing,Medium,57500000.0,Active,2018-11-27
C1269,Deccan Chemicals & Processing,A006,Packaging,Small,10200000.0,Active,2019-07-10
C1270,Kalyani Tech Solutions,A006,Engineering,Medium,45100000.0,Active,2018-10-11
C1271,Thermax-Vendor Packaging Solutions,A006,Food Processing,Medium,49900000.0,Active,2023-12-11
C1272,Atlas Tech Solutions,A006,Engineering,Large,93200000.0,Active,2022-08-13
C1273,Pragati Chemicals & Processing,A006,Chemicals,Small,13200000.0,Active,2022-02-10
C1274,Tata-Partner Packaging Solutions,A006,Food Processing,Medium,67200000.0,Active,2018-03-12
C1275,Omni Fabricators,A006,Chemicals,Medium,52500000.0,Active,2023-01-08
C1276,Siemens-Tier2 Metal Works,A006,Electronics,Large,114200000.0,Active,2020-11-26
C1277,Precision Industries,A006,Food Processing,Large,225100000.0,Active,2019-12-11
C1278,Western Forgings & Castings,A006,Chemicals,Small,25300000.0,Active,2023-04-26
C1279,Atlas Packaging Solutions,A006,Chemicals,Enterprise,612900000.0,Active,2019-08-21
C1280,Bharat Auto Components,A006,Electronics,Small,26200000.0,Active,2018-11-05
C1281,Force Tools & Dies,A006,Engineering,Medium,65600000.0,Active,2024-04-08
C1282,Pragati Auto Components,A006,Food Processing,Enterprise,486900000.0,Active,2023-04-08
C1283,TechnoCraft Tools & Dies,A006,Chemicals,Large,141400000.0,Active,2021-11-07
C1284,Deccan Tech Solutions,A006,Engineering,Large,161700000.0,Active,2019-08-15
C1285,TechnoCraft Industries,A006,Food Processing,Medium,79200000.0,Active,2024-08-01
C1286,Dynamic Polymers,A006,Engineering,Large,197100000.0,Active,2019-09-24
C1287,Kirloskar-Style Fabricators,A006,Food Processing,Enterprise,483500000.0,Active,2020-07-18
C1288,Kalyani Tech Solutions,A006,Engineering,Large,114600000.0,Active,2021-04-05
C1289,Force Engineering Pvt Ltd,A006,Automotive,Large,178500000.0,Active,2021-07-24
C1290,Sigma Polymers,A006,Electronics,Large,205400000.0,Active,2022-02-14
C1291,Precision Auto Components,A006,Food Processing,Medium,41700000.0,Active,2021-05-25
C1292,Siemens-Tier2 Automation Systems,A006,Textile,Enterprise,681000000.0,Active,2020-12-02
C1293,Thermax-Vendor Polymers,A006,Food Processing,Medium,44500000.0,Active,2018-06-21
C1294,Schneider-Supplier Chemicals & Processing,A006,Automotive,Medium,45700000.0,Active,2021-11-05
C1295,Deccan Forgings & Castings,A006,Metal Fabrication,Small,11100000.0,Active,2018-11-23
C1296,Dynamic Polymers,A006,Engineering,Medium,82600000.0,Active,2019-07-09
C1297,Schneider-Supplier Fabricators,A006,Textile,Enterprise,651600000.0,Active,2023-07-25
C1298,Siemens-Tier2 Auto Components,A006,Engineering,Large,236600000.0,Active,2020-12-07
C1299,Siemens-Tier2 Polymers,A006,Pharmaceuticals,Small,26800000.0,Active,2024-08-01
C1300,Apex Auto Components,A006,Food Processing,Enterprise,692700000.0,Active,2023-07-06
C1301,Kirloskar-Style Automation Systems,A006,Metal Fabrication,Medium,41900000.0,Active,2019-09-04
C1302,Vanguard Metal Works,A006,Chemicals,Medium,42100000.0,Active,2023-03-26
C1303,Force Fabricators,A006,Food Processing,Enterprise,676100000.0,Active,2022-02-28
C1304,Thermax-Vendor Tools & Dies,A006,Engineering,Large,105400000.0,Active,2018-05-03
C1305,Western Engineering Pvt Ltd,A006,Chemicals,Enterprise,591100000.0,Active,2024-02-01
C1306,Precision Fabricators,A006,Automotive,Small,10700000.0,Active,2022-01-13
C1307,Kalyani Industries,A006,Pharmaceuticals,Enterprise,583900000.0,Active,2020-10-14
C1308,Western Automation Systems,A006,Packaging,Large,237000000.0,Active,2020-11-13
C1309,Dynamic Metal Works,A006,Automotive,Large,247200000.0,Active,2024-02-01
C1310,Vanguard Packaging Solutions,A006,Food Processing,Medium,31500000.0,Active,2018-09-09
C1311,Schneider-Supplier Forgings & Castings,A007,Packaging,Enterprise,671000000.0,Active,2023-08-17
C1312,TechnoCraft Chemicals & Processing,A007,Chemicals,Small,26800000.0,Active,2024-06-01
C1313,Thermax-Vendor Automation Systems,A007,Automotive,Large,212000000.0,Active,2019-10-16
C1314,Dynamic Packaging Solutions,A007,Engineering,Large,167000000.0,Active,2021-11-28
C1315,Schneider-Supplier Auto Components,A007,Food Processing,Large,199300000.0,Active,2023-03-28
C1316,Pragati Metal Works,A007,Textile,Small,11300000.0,Active,2024-02-10
C1317,Atlas Industries,A007,Electronics,Medium,83800000.0,Active,2018-08-22
C1318,Sai Forgings & Castings,A007,Chemicals,Medium,40200000.0,Active,2023-12-03
C1319,Apex Polymers,A007,Automotive,Medium,85700000.0,Active,2020-07-25
C1320,Deccan Forgings & Castings,A007,Pharmaceuticals,Enterprise,870900000.0,Active,2023-02-22
C1321,Matrix Industries,A007,Electronics,Small,23300000.0,Active,2020-04-19
C1322,Kalyani Auto Components,A007,Packaging,Enterprise,846100000.0,Active,2023-12-24
C1323,Dynamic Chemicals & Processing,A007,Textile,Enterprise,785100000.0,Active,2019-05-04
C1324,Mahindra-Tier1 Auto Components,A007,Engineering,Small,15100000.0,Active,2022-04-24
C1325,Apex Metal Works,A007,Packaging,Medium,81200000.0,Active,2021-10-24
C1326,Bharat Fabricators,A007,Automotive,Medium,80800000.0,Active,2021-06-25
C1327,Sigma Chemicals & Processing,A007,Metal Fabrication,Medium,36400000.0,Active,2018-09-28
C1328,Vanguard Automation Systems,A007,Metal Fabrication,Large,240700000.0,Active,2021-11-15
C1329,Matrix Metal Works,A007,Pharmaceuticals,Medium,74800000.0,Active,2024-12-02
C1330,Kalyani Automation Systems,A007,Pharmaceuticals,Small,13900000.0,Active,2024-12-19
C1331,Omni Chemicals & Processing,A007,Chemicals,Enterprise,474900000.0,Active,2021-01-26
C1332,Western Tools & Dies,A007,Chemicals,Medium,72000000.0,Active,2018-03-28
C1333,Omni Packaging Solutions,A007,Food Processing,Large,267200000.0,Active,2023-03-01
C1334,Sai Polymers,A007,Packaging,Enterprise,706700000.0,Active,2020-07-13
C1335,Synergy Industries,A007,Pharmaceuticals,Large,215300000.0,Active,2019-12-28
C1336,Sai Polymers,A007,Engineering,Medium,49400000.0,Active,2024-10-28
C1337,Precision Packaging Solutions,A007,Pharmaceuticals,Enterprise,692800000.0,Active,2022-03-15
C1338,Schneider-Supplier Tech Solutions,A007,Pharmaceuticals,Medium,42600000.0,Active,2024-12-07
C1339,Siemens-Tier2 Chemicals & Processing,A007,Automotive,Large,220700000.0,Active,2022-02-22
C1340,Matrix Polymers,A007,Food Processing,Medium,85600000.0,Active,2018-06-16
C1341,Kirloskar-Style Engineering Pvt Ltd,A007,Engineering,Large,196800000.0,Active,2019-11-24
C1342,Dynamic Forgings & Castings,A007,Automotive,Small,13300000.0,Active,2021-05-23
C1343,Kalyani Tools & Dies,A007,Food Processing,Small,23000000.0,Active,2024-11-13
C1344,Deccan Chemicals & Processing,A007,Electronics,Large,92100000.0,Active,2018-02-04
C1345,Omni Chemicals & Processing,A007,Textile,Medium,31400000.0,Active,2022-10-16
C1346,Deccan Packaging Solutions,A007,Engineering,Medium,53000000.0,Active,2023-12-14
C1347,Mahindra-Tier1 Metal Works,A007,Metal Fabrication,Small,14900000.0,Active,2023-09-06
C1348,Dynamic Packaging Solutions,A007,Automotive,Enterprise,633600000.0,Active,2022-09-16
C1349,Synergy Industries,A007,Textile,Small,22600000.0,Active,2019-11-04
C1350,Kirloskar-Style Metal Works,A007,Metal Fabrication,Small,19000000.0,Active,2024-06-04
C1351,Precision Tools & Dies,A007,Chemicals,Medium,35300000.0,Active,2020-01-03
C1352,Apex Industries,A007,Pharmaceuticals,Large,263900000.0,Active,2019-07-22
C1353,Bharat Forgings & Castings,A007,Pharmaceuticals,Small,26000000.0,Active,2022-05-22
C1354,Sai Tech Solutions,A007,Metal Fabrication,Enterprise,717100000.0,Active,2022-06-20
C1355,Sai Industries,A007,Chemicals,Small,20900000.0,Active,2018-04-02
C1356,Force Tools & Dies,A007,Pharmaceuticals,Medium,87400000.0,Active,2022-09-07
C1357,Shree Automation Systems,A007,Pharmaceuticals,Medium,73700000.0,Active,2021-02-18
C1358,Deccan Fabricators,A007,Food Processing,Medium,54000000.0,Active,2018-05-22
C1359,TechnoCraft Packaging Solutions,A007,Metal Fabrication,Medium,34200000.0,Active,2023-05-21
C1360,Schneider-Supplier Chemicals & Processing,A007,Chemicals,Large,191500000.0,Active,2023-09-20
C1361,Kirloskar-Style Polymers,A007,Metal Fabrication,Large,268600000.0,Active,2021-07-01
C1362,Kalyani Forgings & Castings,A007,Engineering,Large,112400000.0,Active,2018-11-18
C1363,TechnoCraft Auto Components,A007,Packaging,Small,15500000.0,Active,2020-05-05
C1364,Tata-Partner Fabricators,A007,Automotive,Small,15800000.0,Active,2019-07-04
C1365,Apex Tools & Dies,A007,Textile,Large,196000000.0,Active,2024-08-04
C1366,Pragati Automation Systems,A007,Pharmaceuticals,Large,199300000.0,Active,2018-03-11
C1367,Dynamic Tools & Dies,A007,Packaging,Enterprise,586100000.0,Active,2019-05-01
C1368,Atlas Industries,A007,Metal Fabrication,Medium,38600000.0,Active,2022-12-09
C1369,Precision Packaging Solutions,A007,Packaging,Medium,70700000.0,Active,2021-12-15
C1370,Kirloskar-Style Tech Solutions,A007,Packaging,Enterprise,601300000.0,Active,2020-07-17
C1371,Schneider-Supplier Forgings & Castings,A007,Pharmaceuticals,Small,26100000.0,Active,2021-06-28
C1372,Synergy Chemicals & Processing,A007,Engineering,Small,22100000.0,Active,2018-03-19
C1373,Precision Auto Components,A007,Pharmaceuticals,Enterprise,785000000.0,Active,2018-07-22
C1374,Pragati Packaging Solutions,A007,Metal Fabrication,Enterprise,598700000.0,Active,2023-11-18
C1375,Schneider-Supplier Auto Components,A007,Food Processing,Small,20100000.0,Active,2024-12-01
C1376,Schneider-Supplier Polymers,A007,Textile,Large,134000000.0,Active,2023-11-27
C1377,Pragati Chemicals & Processing,A007,Automotive,Enterprise,878800000.0,Active,2023-09-08
C1378,Kirloskar-Style Auto Components,A007,Packaging,Medium,60800000.0,Active,2018-07-16
C1379,Dynamic Tools & Dies,A007,Packaging,Small,15100000.0,Active,2023-04-27
C1380,Sai Auto Components,A007,Pharmaceuticals,Large,177000000.0,Active,2020-04-01
C1381,Siemens-Tier2 Chemicals & Processing,A007,Food Processing,Medium,85400000.0,Active,2023-09-27
C1382,Precision Tech Solutions,A007,Electronics,Small,15400000.0,Active,2022-08-11
C1383,Mahindra-Tier1 Automation Systems,A007,Engineering,Small,15300000.0,Active,2023-03-13
C1384,Sigma Engineering Pvt Ltd,A007,Engineering,Enterprise,595200000.0,Active,2018-09-17
C1385,Matrix Polymers,A007,Engineering,Enterprise,304100000.0,Active,2024-11-09
C1386,Tata-Partner Tech Solutions,A007,Food Processing,Large,143900000.0,Active,2021-03-18
C1387,Deccan Auto Components,A007,Electronics,Enterprise,397100000.0,Active,2020-12-14
C1388,Bharat Automation Systems,A007,Chemicals,Small,12400000.0,Active,2018-03-13
C1389,TechnoCraft Packaging Solutions,A007,Packaging,Small,11900000.0,Active,2019-08-22
C1390,Deccan Auto Components,A007,Food Processing,Enterprise,630100000.0,Active,2024-11-23
C1391,Matrix Automation Systems,A007,Food Processing,Enterprise,378900000.0,Active,2018-01-05
C1392,Matrix Automation Systems,A007,Textile,Small,22800000.0,Active,2019-01-22
C1393,Western Polymers,A007,Automotive,Enterprise,588100000.0,Active,2020-08-03
C1394,TechnoCraft Forgings & Castings,A007,Metal Fabrication,Medium,45000000.0,Active,2024-02-28
C1395,Deccan Packaging Solutions,A007,Chemicals,Enterprise,419000000.0,Active,2023-02-23
C1396,Siemens-Tier2 Industries,A007,Metal Fabrication,Medium,89600000.0,Active,2022-11-21
C1397,Matrix Forgings & Castings,A007,Engineering,Medium,54100000.0,Active,2020-04-05
C1398,TechnoCraft Engineering Pvt Ltd,A007,Chemicals,Small,24600000.0,Active,2021-07-17
C1399,Mahindra-Tier1 Packaging Solutions,A007,Chemicals,Medium,50200000.0,Active,2021-01-17
C1400,TechnoCraft Chemicals & Processing,A007,Automotive,Large,109800000.0,Active,2020-05-12
C1401,Schneider-Supplier Polymers,A007,Chemicals,Large,251100000.0,Active,2019-01-01
C1402,Precision Chemicals & Processing,A007,Packaging,Medium,47100000.0,Active,2020-10-04
C1403,TechnoCraft Tools & Dies,A007,Pharmaceuticals,Enterprise,518100000.0,Active,2020-02-04
C1404,Atlas Engineering Pvt Ltd,A007,Textile,Medium,49900000.0,Active,2023-06-24
C1405,Shree Industries,A007,Packaging,Medium,69000000.0,Active,2019-10-13
C1406,Synergy Auto Components,A007,Metal Fabrication,Small,9700000.0,Active,2023-04-07
C1407,Schneider-Supplier Tech Solutions,A007,Engineering,Small,26000000.0,Active,2022-06-10
C1408,Siemens-Tier2 Tech Solutions,A007,Chemicals,Medium,32600000.0,Active,2019-07-18
C1409,Schneider-Supplier Fabricators,A007,Textile,Large,251100000.0,Active,2021-11-23
C1410,Apex Polymers,A007,Engineering,Enterprise,551400000.0,Active,2022-01-06
C1411,Kalyani Fabricators,A007,Metal Fabrication,Large,98200000.0,Active,2022-01-26
C1412,Schneider-Supplier Forgings & Castings,A007,Food Processing,Enterprise,710800000.0,Active,2024-09-03
C1413,Kirloskar-Style Tech Solutions,A007,Textile,Enterprise,637500000.0,Active,2021-07-20
C1414,Deccan Forgings & Castings,A007,Metal Fabrication,Small,11900000.0,Active,2019-10-23
C1415,Bharat Industries,A007,Electronics,Large,144600000.0,Active,2019-05-23
C1416,Deccan Industries,A007,Engineering,Medium,43400000.0,Active,2022-04-10
C1417,Precision Chemicals & Processing,A007,Metal Fabrication,Large,256900000.0,Active,2020-01-21
C1418,Tata-Partner Forgings & Castings,A007,Textile,Small,9000000.0,Active,2020-11-20
C1419,Sigma Automation Systems,A007,Engineering,Large,220000000.0,Active,2021-10-10
C1420,Western Engineering Pvt Ltd,A007,Automotive,Large,129500000.0,Active,2020-03-09
C1421,Bharat Industries,A008,Engineering,Enterprise,867400000.0,Active,2020-11-21
C1422,Kalyani Industries,A008,Chemicals,Enterprise,432400000.0,Active,2020-04-19
C1423,Thermax-Vendor Polymers,A008,Metal Fabrication,Enterprise,439000000.0,Active,2023-07-12
C1424,Matrix Tech Solutions,A008,Engineering,Enterprise,408900000.0,Active,2019-03-07
C1425,Shree Tech Solutions,A008,Metal Fabrication,Large,93800000.0,Active,2019-03-27
C1426,Dynamic Chemicals & Processing,A008,Chemicals,Small,11600000.0,Active,2021-04-15
C1427,Thermax-Vendor Polymers,A008,Engineering,Medium,73600000.0,Active,2024-01-20
C1428,Apex Polymers,A008,Food Processing,Small,11000000.0,Active,2018-11-02
C1429,Matrix Forgings & Castings,A008,Engineering,Large,115700000.0,Active,2023-10-01
C1430,Bharat Auto Components,A008,Textile,Large,243500000.0,Active,2018-04-05
C1431,Omni Metal Works,A008,Electronics,Medium,48400000.0,Active,2021-03-08
C1432,Precision Industries,A008,Pharmaceuticals,Small,9400000.0,Active,2018-02-18
C1433,Mahindra-Tier1 Auto Components,A008,Textile,Enterprise,385100000.0,Active,2019-01-08
C1434,TechnoCraft Polymers,A008,Metal Fabrication,Large,208000000.0,Active,2019-11-13
C1435,Atlas Packaging Solutions,A008,Engineering,Enterprise,401700000.0,Active,2018-04-04
C1436,Mahindra-Tier1 Automation Systems,A008,Engineering,Large,111300000.0,Active,2018-01-20
C1437,Matrix Tools & Dies,A008,Food Processing,Large,197900000.0,Active,2023-07-05
C1438,Atlas Chemicals & Processing,A008,Pharmaceuticals,Large,152700000.0,Active,2018-05-16
C1439,Atlas Automation Systems,A008,Pharmaceuticals,Small,23200000.0,Active,2024-03-25
C1440,Thermax-Vendor Tools & Dies,A008,Packaging,Medium,53400000.0,Active,2023-08-27
C1441,Synergy Auto Components,A008,Food Processing,Large,116000000.0,Active,2020-03-06
C1442,Dynamic Automation Systems,A008,Packaging,Enterprise,554300000.0,Active,2023-07-20
C1443,Thermax-Vendor Automation Systems,A008,Metal Fabrication,Medium,53000000.0,Active,2022-08-18
C1444,Sai Tech Solutions,A008,Textile,Medium,53100000.0,Active,2022-12-14
C1445,Pragati Metal Works,A008,Chemicals,Small,13200000.0,Active,2018-04-28
C1446,Bharat Automation Systems,A008,Textile,Enterprise,874600000.0,Active,2018-01-12
C1447,Sigma Tools & Dies,A008,Pharmaceuticals,Enterprise,386500000.0,Active,2024-09-14
C1448,Tata-Partner Forgings & Castings,A008,Chemicals,Small,22400000.0,Active,2018-12-23
C1449,Matrix Polymers,A008,Automotive,Enterprise,523000000.0,Active,2023-02-22
C1450,Shree Auto Components,A008,Electronics,Medium,31800000.0,Active,2020-03-03
C1451,Tata-Partner Auto Components,A008,Automotive,Enterprise,389800000.0,Active,2019-08-24
C1452,Matrix Packaging Solutions,A008,Textile,Large,174600000.0,Active,2023-06-15
C1453,Thermax-Vendor Packaging Solutions,A008,Automotive,Large,110000000.0,Active,2018-11-02
C1454,Kalyani Tools & Dies,A008,Textile,Medium,30700000.0,Active,2024-07-22
C1455,Vanguard Industries,A008,Pharmaceuticals,Large,217700000.0,Active,2021-03-09
C1456,Synergy Industries,A008,Food Processing,Medium,74600000.0,Active,2021-10-02
C1457,Tata-Partner Polymers,A008,Metal Fabrication,Small,23700000.0,Active,2021-08-11
C1458,Thermax-Vendor Chemicals & Processing,A008,Food Processing,Enterprise,398900000.0,Active,2024-06-21
C1459,TechnoCraft Forgings & Castings,A008,Pharmaceuticals,Small,10900000.0,Active,2020-10-25
C1460,Western Engineering Pvt Ltd,A008,Chemicals,Large,119300000.0,Active,2018-02-07
C1461,Kalyani Engineering Pvt Ltd,A008,Pharmaceuticals,Medium,63100000.0,Active,2023-01-08
C1462,Deccan Auto Components,A008,Automotive,Enterprise,327400000.0,Active,2020-02-10
C1463,Bharat Automation Systems,A008,Pharmaceuticals,Enterprise,600100000.0,Active,2020-07-24
C1464,Sigma Tools & Dies,A008,Engineering,Large,163300000.0,Active,2023-09-04
C1465,Pragati Tools & Dies,A008,Automotive,Enterprise,586200000.0,Active,2024-01-10
C1466,Kirloskar-Style Tools & Dies,A008,Electronics,Small,24900000.0,Active,2018-12-08
C1467,Force Chemicals & Processing,A008,Metal Fabrication,Medium,89600000.0,Active,2022-09-24
C1468,Kalyani Chemicals & Processing,A008,Textile,Large,170500000.0,Active,2019-06-10
C1469,Sigma Metal Works,A008,Food Processing,Small,25000000.0,Active,2024-11-13
C1470,Tata-Partner Forgings & Castings,A008,Engineering,Medium,64000000.0,Active,2021-02-26
C1471,Bharat Tools & Dies,A008,Pharmaceuticals,Small,18000000.0,Active,2021-06-06
C1472,Mahindra-Tier1 Tools & Dies,A008,Engineering,Large,193800000.0,Active,2020-02-03
C1473,Kirloskar-Style Packaging Solutions,A008,Electronics,Large,267500000.0,Active,2020-08-21
C1474,Matrix Auto Components,A008,Electronics,Small,15500000.0,Active,2020-07-14
C1475,Kalyani Chemicals & Processing,A008,Metal Fabrication,Enterprise,520000000.0,Active,2024-10-11
C1476,Sigma Auto Components,A009,Food Processing,Enterprise,457700000.0,Active,2023-01-20
C1477,Thermax-Vendor Engineering Pvt Ltd,A009,Chemicals,Small,11800000.0,Active,2018-05-13
C1478,Kirloskar-Style Metal Works,A009,Food Processing,Small,13000000.0,Active,2024-08-22
C1479,Synergy Automation Systems,A009,Electronics,Enterprise,685500000.0,Active,2024-08-04
C1480,Synergy Tools & Dies,A009,Engineering,Enterprise,760900000.0,Active,2019-07-11
C1481,Synergy Automation Systems,A009,Packaging,Enterprise,427600000.0,Active,2023-08-04
C1482,Deccan Tech Solutions,A009,Automotive,Medium,86900000.0,Active,2019-11-07
C1483,Western Metal Works,A009,Automotive,Enterprise,337400000.0,Active,2024-06-26
C1484,TechnoCraft Tech Solutions,A009,Chemicals,Small,12800000.0,Active,2018-11-14
C1485,Deccan Fabricators,A009,Metal Fabrication,Small,11600000.0,Active,2020-07-03
C1486,Mahindra-Tier1 Packaging Solutions,A009,Electronics,Enterprise,614900000.0,Active,2023-05-06
C1487,Precision Auto Components,A009,Food Processing,Large,263400000.0,Active,2020-03-07
C1488,Sigma Polymers,A009,Electronics,Enterprise,621300000.0,Active,2024-03-23
C1489,TechnoCraft Automation Systems,A009,Food Processing,Small,19100000.0,Active,2022-04-03
C1490,Siemens-Tier2 Chemicals & Processing,A009,Metal Fabrication,Large,209500000.0,Active,2024-12-24
C1491,Siemens-Tier2 Packaging Solutions,A009,Packaging,Small,11700000.0,Active,2021-03-16
C1492,Western Auto Components,A009,Food Processing,Large,183700000.0,Active,2018-08-27
C1493,Matrix Chemicals & Processing,A009,Electronics,Small,9700000.0,Active,2023-04-14
C1494,Schneider-Supplier Industries,A009,Metal Fabrication,Enterprise,429700000.0,Active,2019-04-22
C1495,Shree Engineering Pvt Ltd,A009,Packaging,Large,92900000.0,Active,2020-09-27
C1496,Apex Packaging Solutions,A009,Electronics,Enterprise,548400000.0,Active,2020-06-27
C1497,Sai Polymers,A009,Textile,Large,110400000.0,Active,2019-08-14
C1498,Sigma Tools & Dies,A009,Textile,Medium,62600000.0,Active,2021-05-28
C1499,Atlas Packaging Solutions,A009,Food Processing,Large,216400000.0,Active,2024-02-03
C1500,Apex Auto Components,A009,Automotive,Enterprise,362200000.0,Active,2023-10-18
C1501,Apex Chemicals & Processing,A009,Electronics,Small,21000000.0,Active,2024-07-07
C1502,Tata-Partner Tech Solutions,A009,Textile,Enterprise,368700000.0,Active,2024-08-04
C1503,Sigma Tech Solutions,A009,Food Processing,Enterprise,304600000.0,Active,2020-04-17
C1504,Mahindra-Tier1 Fabricators,A009,Pharmaceuticals,Large,240900000.0,Active,2024-07-22
C1505,Tata-Partner Engineering Pvt Ltd,A009,Food Processing,Small,9300000.0,Active,2019-06-27
C1506,Pragati Packaging Solutions,A009,Packaging,Large,120700000.0,Active,2022-07-08
C1507,Sai Polymers,A009,Chemicals,Enterprise,797100000.0,Active,2024-10-14
C1508,Matrix Chemicals & Processing,A009,Food Processing,Medium,54200000.0,Active,2020-09-06
C1509,TechnoCraft Forgings & Castings,A009,Engineering,Medium,60300000.0,Active,2023-10-26
C1510,Dynamic Chemicals & Processing,A009,Pharmaceuticals,Medium,86900000.0,Active,2019-02-03
C1511,Bharat Polymers,A009,Automotive,Medium,31700000.0,Active,2023-09-03
C1512,Shree Polymers,A009,Automotive,Medium,89000000.0,Active,2023-11-25
C1513,Sigma Tools & Dies,A009,Chemicals,Medium,47800000.0,Active,2022-04-24
C1514,Dynamic Fabricators,A009,Automotive,Large,104900000.0,Active,2019-11-01
C1515,Thermax-Vendor Metal Works,A009,Engineering,Small,17300000.0,Active,2022-02-04
