transaction_id,customer_id,product_id,dealer_id,area_id,transaction_date,quantity,unit_price,sales_amount
T000386,C1551,P010,D030,A009,2026-06-23,8,22000.0,176000.0
T000387,C0546,P013,D017,A004,2026-01-16,12,90250.0,1083000.0
T000388,C0346,P007,D010,A002,2025-11-07,12,80750.0,969000.0
T000389,C1446,P003,D029,A008,2024-04-05,10,114000.0,1140000.0
T000390,C1559,P005,D030,A009,2024-05-16,4,12500.0,50000.0
T000391,C1883,P015,D039,A013,2025-03-13,9,49000.0,441000.0
T000392,C0797,P002,D014,A004,2026-05-29,1,6500.0,6500.0
T000393,C0716,P008,D014,A004,2026-08-05,11,51300.0,564300.0
T000394,C1496,P015,D032,A009,2025-09-23,12,46550.0,558600.0
T000395,C0660,P009,D018,A004,2024-12-04,11,8075.0,88825.0
T000396,C1785,P014,D040,A013,2026-04-05,10,26600.0,266000.0
T000397,C1649,P005,D035,A010,2026-08-20,9,12500.0,112500.0
T000398,C0828,P001,D017,A004,2024-11-03,13,42750.0,555750.0
T000399,C1447,P014,D029,A008,2026-06-20,4,28000.0,112000.0
T000400,C1455,P009,D029,A008,2025-02-26,12,8075.0,96900.0
T000401,C0197,P004,D002,A001,2025-09-30,8,38000.0,304000.0
T000402,C1734,P001,D037,A012,2025-02-19,14,42750.0,598500.0
T000403,C0991,P006,D021,A005,2024-05-01,5,18500.0,92500.0
T000404,C1592,P007,D034,A010,2025-02-19,7,85000.0,595000.0
T000405,C0625,P006,D014,A004,2025-09-04,6,18500.0,111000.0
T000406,C1727,P002,D036,A011,2024-06-02,9,6500.0,58500.0
T000407,C0746,P013,D018,A004,2025-10-25,3,95000.0,285000.0
T000408,C0017,P005,D007,A001,2025-01-10,11,11875.0,130625.0
T000409,C1738,P010,D037,A012,2024-02-11,3,22000.0,66000.0
T000410,C0163,P002,D001,A001,2025-09-21,1,6500.0,6500.0
T000411,C0625,P008,D013,A004,2024-09-30,10,51300.0,513000.0
T000412,C1815,P010,D040,A013,2024-05-21,2,22000.0,44000.0
T000413,C1815,P013,D038,A013,2025-05-23,10,90250.0,902500.0
T000414,C1096,P006,D024,A005,2024-06-15,12,17575.0,210900.0
T000415,C1206,P005,D021,A005,2025-10-31,12,11875.0,142500.0
T000416,C0870,P014,D015,A004,2025-11-13,6,28000.0,168000.0
T000417,C0566,P001,D013,A004,2024-03-01,10,42750.0,427500.0
T000418,C0640,P012,D013,A004,2024-10-16,13,29450.0,382850.0
T000419,C1292,P008,D026,A006,2025-02-23,2,54000.0,108000.0
T000420,C1449,P010,D029,A008,2026-08-17,12,20900.0,250800.0
T000421,C1527,P003,D033,A009,2024-07-15,6,120000.0,720000.0
T000422,C1525,P014,D033,A009,2025-04-19,11,26600.0,292600.0
T000423,C0163,P014,D003,A001,2026-02-02,12,26600.0,319200.0
T000424,C0965,P014,D018,A004,2024-07-07,1,28000.0,28000.0
T000425,C0106,P015,D003,A001,2024-05-31,1,49000.0,49000.0
T000426,C1055,P005,D020,A005,2026-01-08,3,12500.0,37500.0
T000427,C0851,P012,D015,A004,2026-03-30,10,29450.0,294500.0
T000428,C1706,P014,D036,A011,2024-08-04,3,28000.0,84000.0
T000429,C0676,P005,D017,A004,2025-02-04,15,11875.0,178125.0
T000430,C0216,P004,D004,A001,2026-02-27,12,36100.0,433200.0
T000431,C0274,P005,D005,A001,2026-02-12,8,12500.0,100000.0
T000432,C1472,P011,D029,A008,2025-04-30,14,39900.0,558600.0
T000433,C1181,P015,D021,A005,2026-05-04,10,46550.0,465500.0
T000434,C0188,P014,D001,A001,2026-04-16,4,28000.0,112000.0
T000435,C0152,P001,D005,A001,2024-08-22,1,45000.0,45000.0
T000436,C1339,P001,D028,A007,2024-02-18,2,45000.0,90000.0
T000437,C0124,P001,D005,A001,2026-06-08,12,42750.0,513000.0
T000438,C1584,P001,D033,A009,2025-08-17,4,45000.0,180000.0
T000439,C1356,P014,D027,A007,2026-08-05,7,28000.0,196000.0
T000440,C0149,P004,D001,A001,2025-12-02,7,38000.0,266000.0
T000441,C0152,P001,D001,A001,2024-05-12,15,42750.0,641250.0
T000442,C1876,P011,D040,A013,2025-03-01,3,42000.0,126000.0
T000443,C0718,P013,D015,A004,2024-11-12,9,95000.0,855000.0
T000444,C0713,P003,D013,A004,2026-05-23,15,114000.0,1710000.0
T000445,C1570,P013,D032,A009,2024-07-02,2,95000.0,190000.0
T000446,C1812,P013,D041,A013,2025-06-07,2,95000.0,190000.0
T000447,C1875,P006,D038,A013,2024-12-27,3,18500.0,55500.0
T000448,C1451,P012,D029,A008,2026-07-21,15,29450.0,441750.0
T000449,C0723,P002,D014,A004,2024-05-29,6,6500.0,39000.0
T000450,C0150,P008,D007,A001,2025-10-08,6,54000.0,324000.0
T000451,C1497,P007,D030,A009,2026-04-06,9,85000.0,765000.0
T000452,C1071,P008,D025,A005,2025-08-23,12,51300.0,615600.0
T000453,C0815,P011,D016,A004,2025-07-24,13,39900.0,518700.0
T000454,C1741,P015,D037,A012,2024-02-07,8,49000.0,392000.0
T000455,C0207,P011,D003,A001,2025-10-26,6,42000.0,252000.0
T000456,C0964,P014,D016,A004,2024-03-28,3,28000.0,84000.0
T000457,C0017,P010,D002,A001,2025-04-29,8,22000.0,176000.0
T000458,C0920,P002,D017,A004,2026-04-10,1,6500.0,6500.0
T000459,C0101,P007,D003,A001,2024-02-09,14,80750.0,1130500.0
T000460,C0220,P003,D006,A001,2024-09-21,14,114000.0,1596000.0
T000461,C0216,P007,D001,A001,2025-06-27,6,85000.0,510000.0
T000462,C1237,P001,D019,A005,2024-10-18,6,45000.0,270000.0
T000463,C1437,P009,D029,A008,2025-01-06,2,8500.0,17000.0
T000464,C1106,P015,D019,A005,2024-07-06,10,46550.0,465500.0
T000465,C1829,P005,D040,A013,2026-05-11,13,11875.0,154375.0
T000466,C0720,P009,D017,A004,2026-06-10,12,8075.0,96900.0
T000467,C0549,P002,D016,A004,2026-02-09,15,6175.0,92625.0
T000468,C1673,P011,D036,A011,2024-10-02,12,39900.0,478800.0
T000469,C0430,P010,D008,A002,2024-04-19,15,20900.0,313500.0
T000470,C1830,P002,D040,A013,2024-06-11,10,6175.0,61750.0
T000471,C0021,P003,D002,A001,2025-10-26,15,114000.0,1710000.0
T000472,C1837,P001,D041,A013,2024-08-11,12,42750.0,513000.0
T000473,C0070,P014,D006,A001,2025-06-05,4,28000.0,112000.0
T000474,C1712,P010,D036,A011,2025-05-19,9,22000.0,198000.0
T000475,C1024,P007,D020,A005,2026-04-24,9,85000.0,765000.0
T000476,C1885,P007,D040,A013,2024-10-02,4,85000.0,340000.0
T000477,C0126,P005,D006,A001,2025-09-11,8,12500.0,100000.0
T000478,C1062,P012,D021,A005,2025-12-08,3,31000.0,93000.0
T000479,C1837,P011,D039,A013,2024-05-15,12,39900.0,478800.0
T000480,C1017,P012,D019,A005,2025-12-01,7,31000.0,217000.0
T000481,C1203,P010,D019,A005,2025-10-29,4,22000.0,88000.0
T000482,C1331,P002,D028,A007,2024-07-30,8,6500.0,52000.0
T000483,C0883,P014,D015,A004,2024-11-28,7,28000.0,196000.0
T000484,C1197,P011,D020,A005,2026-05-28,11,39900.0,438900.0
T000485,C1109,P011,D025,A005,2026-08-27,11,39900.0,438900.0
T000486,C1733,P005,D037,A012,2025-03-19,8,12500.0,100000.0
T000487,C0074,P009,D003,A001,2024-07-27,7,8500.0,59500.0
T000488,C0543,P003,D012,A003,2026-02-26,1,120000.0,120000.0
T000489,C1815,P008,D040,A013,2024-11-06,11,51300.0,564300.0
T000490,C1708,P014,D036,A011,2025-02-03,5,28000.0,140000.0
T000491,C0884,P001,D014,A004,2025-10-22,8,45000.0,360000.0
T000492,C1182,P015,D020,A005,2024-04-22,5,49000.0,245000.0
T000493,C0536,P005,D012,A003,2026-02-03,7,12500.0,87500.0
T000494,C0365,P015,D010,A002,2024-09-15,13,46550.0,605150.0
T000495,C0903,P014,D017,A004,2025-08-11,13,26600.0,345800.0
T000496,C0680,P009,D013,A004,2024-06-01,1,8500.0,8500.0
T000497,C1107,P010,D021,A005,2024-01-02,8,22000.0,176000.0
T000498,C0141,P013,D004,A001,2024-09-14,12,90250.0,1083000.0
T000499,C1845,P014,D040,A013,2024-04-08,7,28000.0,196000.0
T000500,C1875,P014,D040,A013,2024-12-31,8,28000.0,224000.0
T000501,C1334,P009,D027,A007,2025-12-07,2,8500.0,17000.0
T000502,C1032,P014,D019,A005,2024-07-28,8,28000.0,224000.0
T000503,C0599,P011,D017,A004,2025-03-27,12,39900.0,478800.0
T000504,C1572,P002,D030,A009,2024-09-19,1,6500.0,6500.0
T000505,C1311,P015,D028,A007,2026-07-03,4,49000.0,196000.0
T000506,C0311,P002,D010,A002,2026-03-21,10,6175.0,61750.0
T000507,C1751,P008,D037,A012,2025-07-08,3,54000.0,162000.0
T000508,C1587,P014,D033,A009,2026-04-16,4,28000.0,112000.0
T000509,C1814,P010,D039,A013,2026-08-05,10,20900.0,209000.0
T000510,C1394,P006,D028,A007,2025-07-23,12,17575.0,210900.0
T000511,C1168,P010,D019,A005,2025-11-14,5,22000.0,110000.0
T000512,C0803,P001,D018,A004,2024-07-02,4,45000.0,180000.0
T000513,C1786,P011,D041,A013,2024-08-19,10,39900.0,399000.0
T000514,C1668,P004,D035,A010,2025-10-04,13,36100.0,469300.0
T000515,C0073,P002,D007,A001,2026-07-11,3,6500.0,19500.0
T000516,C0046,P009,D002,A001,2025-12-01,14,8075.0,113050.0
T000517,C0723,P002,D014,A004,2025-03-01,2,6500.0,13000.0
T000518,C1568,P012,D032,A009,2026-06-26,8,31000.0,248000.0
T000519,C1876,P010,D039,A013,2025-04-04,7,22000.0,154000.0
T000520,C0287,P005,D005,A001,2024-08-07,15,11875.0,178125.0
T000521,C1128,P007,D021,A005,2025-01-19,13,80750.0,1049750.0
T000522,C0729,P002,D018,A004,2024-05-09,15,6175.0,92625.0
T000523,C1837,P014,D038,A013,2025-07-27,8,28000.0,224000.0
T000524,C1616,P014,D034,A010,2024-02-24,9,28000.0,252000.0
T000525,C1611,P004,D034,A010,2025-06-04,14,36100.0,505400.0
T000526,C0920,P009,D013,A004,2024-12-13,9,8500.0,76500.0
T000527,C0798,P003,D014,A004,2024-02-15,7,120000.0,840000.0
T000528,C0529,P013,D012,A003,2025-12-16,11,90250.0,992750.0
T000529,C0101,P007,D006,A001,2025-10-11,9,85000.0,765000.0
T000530,C1668,P011,D035,A010,2026-05-17,6,42000.0,252000.0
T000531,C1570,P013,D030,A009,2026-06-02,13,90250.0,1173250.0
T000532,C1900,P012,D038,A013,2024-03-25,12,29450.0,353400.0
T000533,C1893,P015,D040,A013,2024-02-28,13,46550.0,605150.0
T000534,C1062,P003,D021,A005,2024-11-16,7,120000.0,840000.0
T000535,C1481,P005,D032,A009,2024-09-24,3,12500.0,37500.0
T000536,C1803,P010,D041,A013,2024-10-21,8,22000.0,176000.0
T000537,C1636,P014,D035,A010,2025-05-28,10,26600.0,266000.0
T000538,C0478,P007,D012,A003,2024-01-27,1,85000.0,85000.0
T000539,C0877,P004,D016,A004,2024-12-19,11,36100.0,397100.0
T000540,C0248,P009,D002,A001,2025-02-18,7,8500.0,59500.0
T000541,C1817,P005,D039,A013,2024-11-25,6,12500.0,75000.0
T000542,C1154,P013,D023,A005,2025-01-19,12,90250.0,1083000.0
T000543,C0443,P001,D011,A002,2024-07-31,4,45000.0,180000.0
T000544,C1289,P010,D026,A006,2026-03-16,1,22000.0,22000.0
T000545,C1181,P015,D023,A005,2024-07-08,3,49000.0,147000.0
T000546,C0691,P002,D016,A004,2024-09-15,14,6175.0,86450.0
T000547,C0212,P012,D001,A001,2024-09-24,11,29450.0,323950.0
T000548,C1289,P009,D026,A006,2025-05-25,15,8075.0,121125.0
T000549,C1016,P004,D023,A005,2025-10-25,2,38000.0,76000.0
T000550,C1488,P003,D033,A009,2025-09-25,11,114000.0,1254000.0
T000551,C1016,P011,D024,A005,2026-01-18,5,42000.0,210000.0
T000552,C1637,P007,D034,A010,2025-01-12,12,80750.0,969000.0
T000553,C1059,P005,D025,A005,2024-09-14,2,12500.0,25000.0
T000554,C1073,P011,D022,A005,2024-06-09,6,42000.0,252000.0
T000555,C1683,P003,D036,A011,2026-03-18,4,120000.0,480000.0
T000556,C0768,P003,D015,A004,2024-07-15,14,114000.0,1596000.0
T000557,C0260,P005,D004,A001,2026-03-22,5,12500.0,62500.0
T000558,C0049,P015,D001,A001,2026-03-01,4,49000.0,196000.0
T000559,C1456,P009,D029,A008,2026-04-30,5,8500.0,42500.0
T000560,C1183,P014,D024,A005,2024-03-04,11,26600.0,292600.0
T000561,C1352,P001,D028,A007,2024-09-01,4,45000.0,180000.0
T000562,C0413,P004,D010,A002,2025-08-24,6,38000.0,228000.0
T000563,C0265,P003,D007,A001,2024-04-14,2,120000.0,240000.0
T000564,C0024,P012,D007,A001,2024-05-06,9,31000.0,279000.0
T000565,C0676,P002,D018,A004,2025-11-26,4,6500.0,26000.0
T000566,C1121,P004,D019,A005,2026-06-22,7,38000.0,266000.0
T000567,C0748,P010,D017,A004,2025-05-23,13,20900.0,271700.0
T000568,C0849,P009,D016,A004,2026-03-08,9,8500.0,76500.0
T000569,C1737,P015,D037,A012,2024-08-01,14,46550.0,651700.0
T000570,C0671,P006,D016,A004,2024-04-24,9,18500.0,166500.0
T000571,C1003,P004,D024,A005,2025-01-21,6,38000.0,228000.0
T000572,C1512,P005,D030,A009,2026-01-12,15,11875.0,178125.0
T000573,C0757,P007,D015,A004,2025-09-16,13,80750.0,1049750.0
T000574,C1184,P010,D019,A005,2026-04-07,2,22000.0,44000.0
T000575,C1663,P009,D035,A010,2024-08-19,4,8500.0,34000.0
T000576,C1814,P010,D039,A013,2026-02-13,7,22000.0,154000.0
T000577,C0279,P004,D005,A001,2025-09-08,9,38000.0,342000.0
T000578,C1781,P006,D041,A013,2024-03-19,2,18500.0,37000.0
T000579,C0964,P012,D015,A004,2024-05-13,9,31000.0,279000.0
T000580,C0497,P006,D012,A003,2026-03-07,13,17575.0,228475.0
T000581,C0893,P007,D018,A004,2024-02-17,9,85000.0,765000.0
T000582,C1861,P013,D038,A013,2026-08-19,1,95000.0,95000.0
T000583,C0964,P004,D015,A004,2025-02-03,7,38000.0,266000.0
T000584,C0640,P007,D014,A004,2025-12-02,8,85000.0,680000.0
T000585,C1207,P003,D025,A005,2024-08-11,5,120000.0,600000.0
T000586,C0466,P009,D012,A003,2025-03-22,10,8075.0,80750.0
T000587,C0130,P013,D005,A001,2025-10-21,15,90250.0,1353750.0
T000588,C0248,P005,D006,A001,2024-02-11,2,12500.0,25000.0
T000589,C0247,P009,D004,A001,2026-03-09,4,8500.0,34000.0
T000590,C0293,P015,D005,A001,2026-01-24,15,46550.0,698250.0
T000591,C0267,P011,D003,A001,2025-09-21,12,39900.0,478800.0
T000592,C1223,P012,D024,A005,2024-01-19,10,29450.0,294500.0
T000593,C0357,P002,D010,A002,2024-10-19,10,6175.0,61750.0
T000594,C0669,P005,D017,A004,2026-04-06,3,12500.0,37500.0
T000595,C1727,P011,D036,A011,2026-02-24,10,39900.0,399000.0
T000596,C0926,P014,D017,A004,2025-10-19,10,26600.0,266000.0
T000597,C1281,P014,D026,A006,2024-04-01,15,26600.0,399000.0
T000598,C0336,P010,D011,A002,2025-10-14,10,20900.0,209000.0
T000599,C0373,P001,D010,A002,2025-08-06,10,42750.0,427500.0
T000600,C0069,P014,D007,A001,2026-04-06,14,26600.0,372400.0
T000601,C0323,P007,D011,A002,2025-07-31,9,85000.0,765000.0
T000602,C0536,P009,D012,A003,2024-06-07,7,8500.0,59500.0
T000603,C0345,P015,D008,A002,2025-10-19,8,49000.0,392000.0
T000604,C0159,P012,D002,A001,2025-06-16,10,29450.0,294500.0
T000605,C0224,P006,D006,A001,2024-09-06,15,17575.0,263625.0
T000606,C0893,P001,D015,A004,2026-04-27,1,45000.0,45000.0
T000607,C0406,P003,D011,A002,2024-12-15,1,120000.0,120000.0
T000608,C0701,P013,D015,A004,2025-07-11,11,90250.0,992750.0
T000609,C0990,P009,D022,A005,2025-08-09,7,8500.0,59500.0
T000610,C1322,P004,D027,A007,2025-07-29,8,38000.0,304000.0
T000611,C0060,P013,D002,A001,2026-04-06,9,95000.0,855000.0
T000612,C1539,P005,D031,A009,2026-03-06,5,12500.0,62500.0
T000613,C1198,P013,D021,A005,2026-05-20,9,95000.0,855000.0
T000614,C0149,P014,D002,A001,2025-05-04,13,26600.0,345800.0
T000615,C1681,P007,D036,A011,2026-07-18,15,80750.0,1211250.0
T000616,C1773,P013,D037,A012,2025-05-30,4,95000.0,380000.0
T000617,C0109,P006,D007,A001,2026-04-23,14,17575.0,246050.0
T000618,C0534,P001,D012,A003,2024-03-23,5,45000.0,225000.0
T000619,C1558,P001,D033,A009,2025-02-21,13,42750.0,555750.0
T000620,C1442,P010,D029,A008,2025-10-19,7,22000.0,154000.0
T000621,C0360,P011,D010,A002,2024-10-03,1,42000.0,42000.0
T000622,C0411,P003,D008,A002,2026-01-01,8,120000.0,960000.0
T000623,C0713,P011,D014,A004,2025-09-02,3,42000.0,126000.0
T000624,C0954,P014,D016,A004,2026-01-12,11,26600.0,292600.0
T000625,C1181,P003,D023,A005,2025-12-17,15,114000.0,1710000.0
T000626,C0710,P007,D017,A004,2025-11-21,9,85000.0,765000.0
T000627,C0902,P008,D014,A004,2024-04-01,15,51300.0,769500.0
T000628,C1442,P015,D029,A008,2024-07-26,6,49000.0,294000.0
T000629,C0058,P008,D001,A001,2024-07-28,14,51300.0,718200.0
T000630,C0492,P001,D012,A003,2024-04-25,4,45000.0,180000.0
T000631,C1373,P006,D027,A007,2025-04-23,8,18500.0,148000.0
T000632,C1726,P004,D036,A011,2025-04-03,2,38000.0,76000.0
T000633,C1001,P001,D024,A005,2024-06-21,14,42750.0,598500.0
T000634,C1027,P005,D023,A005,2024-02-14,14,11875.0,166250.0
T000635,C0203,P004,D004,A001,2024-07-28,11,36100.0,397100.0
T000636,C0869,P002,D014,A004,2026-07-15,8,6500.0,52000.0
T000637,C1027,P015,D020,A005,2024-03-17,1,49000.0,49000.0
T000638,C0467,P014,D012,A003,2024-04-14,11,26600.0,292600.0
T000639,C0520,P003,D012,A003,2026-01-22,14,114000.0,1596000.0
T000640,C0724,P004,D016,A004,2026-06-06,14,36100.0,505400.0
T000641,C0034,P002,D007,A001,2025-06-11,3,6500.0,19500.0
T000642,C0629,P006,D014,A004,2025-08-09,13,17575.0,228475.0
T000643,C0412,P012,D011,A002,2025-02-16,11,29450.0,323950.0
T000644,C0639,P014,D016,A004,2024-08-29,15,26600.0,399000.0
T000645,C0222,P013,D001,A001,2025-01-08,13,90250.0,1173250.0
T000646,C1711,P014,D036,A011,2024-07-03,4,28000.0,112000.0
T000647,C1128,P007,D024,A005,2026-06-13,11,80750.0,888250.0
T000648,C1303,P008,D026,A006,2025-12-04,5,54000.0,270000.0
T000649,C1525,P011,D031,A009,2024-03-15,10,39900.0,399000.0
T000650,C0984,P013,D023,A005,2024-02-10,9,95000.0,855000.0
T000651,C0154,P007,D005,A001,2025-09-15,9,85000.0,765000.0
T000652,C1034,P003,D020,A005,2026-07-02,15,114000.0,1710000.0
T000653,C1117,P010,D024,A005,2026-01-17,4,22000.0,88000.0
T000654,C1435,P010,D029,A008,2025-06-03,5,22000.0,110000.0
T000655,C0832,P012,D017,A004,2025-06-08,9,31000.0,279000.0
T000656,C0246,P008,D006,A001,2025-07-12,9,54000.0,486000.0
T000657,C0549,P012,D018,A004,2025-03-27,2,31000.0,62000.0
T000658,C0699,P007,D016,A004,2025-02-03,8,85000.0,680000.0
T000659,C1232,P015,D023,A005,2025-04-07,5,49000.0,245000.0
T000660,C1091,P011,D024,A005,2025-04-17,8,42000.0,336000.0
T000661,C0686,P014,D017,A004,2025-08-11,15,26600.0,399000.0
T000662,C1876,P014,D039,A013,2024-11-23,9,28000.0,252000.0
T000663,C1152,P011,D023,A005,2024-11-21,11,39900.0,438900.0
T000664,C0457,P011,D009,A002,2025-01-12,1,42000.0,42000.0
T000665,C0191,P014,D003,A001,2026-02-12,7,28000.0,196000.0
T000666,C0294,P010,D001,A001,2024-02-01,11,20900.0,229900.0
T000667,C0476,P013,D012,A003,2026-05-22,6,95000.0,570000.0
T000668,C0308,P008,D005,A001,2025-02-07,4,54000.0,216000.0
T000669,C0362,P003,D009,A002,2025-10-11,3,120000.0,360000.0
T000670,C0549,P013,D016,A004,2026-04-30,14,90250.0,1263500.0
T000671,C0340,P015,D008,A002,2024-12-14,7,49000.0,343000.0
T000672,C1727,P006,D036,A011,2025-06-29,13,17575.0,228475.0
T000673,C0148,P006,D004,A001,2024-06-20,10,17575.0,175750.0
T000674,C1019,P012,D020,A005,2024-12-17,9,31000.0,279000.0
T000675,C0789,P014,D017,A004,2024-04-18,9,28000.0,252000.0
T000676,C1870,P011,D041,A013,2025-06-15,5,42000.0,210000.0
T000677,C0211,P010,D003,A001,2026-02-13,8,22000.0,176000.0
T000678,C0762,P004,D015,A004,2025-10-05,10,36100.0,361000.0
T000679,C1837,P010,D038,A013,2026-08-06,14,20900.0,292600.0
T000680,C1668,P001,D034,A010,2025-06-18,14,42750.0,598500.0
T000681,C1577,P001,D030,A009,2026-05-08,6,45000.0,270000.0
T000682,C0497,P008,D012,A003,2024-11-30,14,51300.0,718200.0
T000683,C0328,P006,D009,A002,2026-04-17,7,18500.0,129500.0
T000684,C1282,P013,D026,A006,2025-04-03,14,90250.0,1263500.0
T000685,C1784,P014,D039,A013,2025-12-14,14,26600.0,372400.0
T000686,C1065,P013,D019,A005,2024-02-06,13,90250.0,1173250.0
T000687,C1095,P002,D024,A005,2025-08-28,9,6500.0,58500.0
T000688,C0543,P003,D012,A003,2024-01-07,5,120000.0,600000.0
T000689,C1483,P009,D032,A009,2025-02-15,3,8500.0,25500.0
T000690,C0362,P013,D011,A002,2025-03-02,1,95000.0,95000.0
T000691,C0632,P013,D016,A004,2025-07-05,8,95000.0,760000.0
T000692,C0819,P012,D015,A004,2025-06-06,6,31000.0,186000.0
T000693,C0995,P006,D024,A005,2025-08-25,7,18500.0,129500.0
T000694,C0467,P014,D012,A003,2024-07-01,9,28000.0,252000.0
T000695,C0214,P002,D007,A001,2025-12-10,7,6500.0,45500.0
T000696,C1164,P015,D019,A005,2024-02-13,3,49000.0,147000.0
T000697,C0556,P015,D014,A004,2024-03-15,4,49000.0,196000.0
T000698,C1104,P014,D019,A005,2026-03-29,6,28000.0,168000.0
T000699,C0295,P008,D001,A001,2025-06-18,4,54000.0,216000.0
T000700,C0948,P011,D013,A004,2024-10-17,5,42000.0,210000.0
T000701,C1027,P007,D023,A005,2025-09-26,12,80750.0,969000.0
T000702,C0093,P015,D002,A001,2025-03-09,8,49000.0,392000.0
T000703,C0650,P011,D016,A004,2024-06-02,12,39900.0,478800.0
T000704,C0260,P012,D006,A001,2024-06-20,15,29450.0,441750.0
T000705,C0112,P013,D007,A001,2024-06-26,12,90250.0,1083000.0
T000706,C1882,P004,D038,A013,2024-05-09,4,38000.0,152000.0
T000707,C0629,P005,D017,A004,2024-04-04,1,12500.0,12500.0
T000708,C1563,P004,D033,A009,2024-09-25,8,38000.0,304000.0
T000709,C0494,P001,D012,A003,2026-02-24,8,45000.0,360000.0
T000710,C1305,P003,D026,A006,2026-07-10,6,120000.0,720000.0
T000711,C1465,P006,D029,A008,2025-05-10,3,18500.0,55500.0
T000712,C1130,P006,D020,A005,2025-09-25,2,18500.0,37000.0
T000713,C0923,P008,D016,A004,2026-07-10,11,51300.0,564300.0
T000714,C0795,P009,D014,A004,2026-01-05,8,8500.0,68000.0
T000715,C0671,P011,D014,A004,2024-07-22,8,42000.0,336000.0
T000716,C1784,P010,D039,A013,2026-05-07,15,20900.0,313500.0
T000717,C1597,P010,D034,A010,2026-01-28,7,22000.0,154000.0
T000718,C1832,P006,D038,A013,2025-10-17,5,18500.0,92500.0
T000719,C0237,P003,D003,A001,2025-10-30,6,120000.0,720000.0
T000720,C1410,P015,D027,A007,2024-11-23,9,49000.0,441000.0
T000721,C1795,P011,D041,A013,2026-01-24,12,39900.0,478800.0
T000722,C0355,P001,D010,A002,2024-09-24,14,42750.0,598500.0
T000723,C0115,P012,D006,A001,2024-04-29,3,31000.0,93000.0
T000724,C1424,P008,D029,A008,2024-07-10,10,51300.0,513000.0
T000725,C1097,P004,D024,A005,2026-07-11,10,36100.0,361000.0
T000726,C1616,P002,D034,A010,2025-05-17,12,6175.0,74100.0
T000727,C0267,P009,D002,A001,2024-05-13,3,8500.0,25500.0
T000728,C1533,P003,D032,A009,2025-02-10,12,114000.0,1368000.0
T000729,C0393,P001,D008,A002,2024-09-28,13,42750.0,555750.0
T000730,C0311,P009,D011,A002,2024-12-23,11,8075.0,88825.0
T000731,C0313,P006,D010,A002,2024-07-08,4,18500.0,74000.0
T000732,C1573,P015,D030,A009,2024-07-25,1,49000.0,49000.0
T000733,C1275,P011,D026,A006,2026-04-14,10,39900.0,399000.0
T000734,C1017,P014,D025,A005,2024-06-15,4,28000.0,112000.0
T000735,C0691,P001,D014,A004,2025-10-20,10,42750.0,427500.0
T000736,C1685,P012,D036,A011,2025-11-10,1,31000.0,31000.0
T000737,C0749,P014,D018,A004,2025-06-07,4,28000.0,112000.0
T000738,C1577,P010,D033,A009,2025-04-26,2,22000.0,44000.0
T000739,C0849,P002,D014,A004,2025-02-11,1,6500.0,6500.0
T000740,C0723,P003,D013,A004,2026-06-06,11,114000.0,1254000.0
T000741,C0903,P011,D014,A004,2024-02-24,2,42000.0,84000.0
T000742,C0579,P002,D016,A004,2025-02-16,2,6500.0,13000.0
T000743,C1442,P012,D029,A008,2025-04-02,3,31000.0,93000.0
T000744,C0989,P013,D022,A005,2026-08-12,4,95000.0,380000.0
T000745,C0449,P001,D010,A002,2025-08-08,4,45000.0,180000.0
T000746,C1732,P011,D037,A012,2025-04-11,11,39900.0,438900.0
T000747,C0733,P003,D015,A004,2024-06-29,2,120000.0,240000.0
T000748,C1049,P007,D024,A005,2025-06-21,3,85000.0,255000.0
T000749,C1741,P003,D037,A012,2025-09-02,5,120000.0,600000.0
T000750,C1187,P014,D021,A005,2024-12-24,12,26600.0,319200.0
T000751,C0216,P012,D006,A001,2024-01-02,13,29450.0,382850.0
T000752,C1795,P003,D041,A013,2026-04-23,1,120000.0,120000.0
T000753,C1197,P005,D020,A005,2025-03-10,15,11875.0,178125.0
T000754,C0647,P005,D014,A004,2024-08-05,14,11875.0,166250.0
T000755,C0267,P013,D002,A001,2024-01-27,3,95000.0,285000.0
T000756,C1528,P010,D031,A009,2025-05-05,4,22000.0,88000.0
T000757,C1182,P010,D019,A005,2025-03-29,12,20900.0,250800.0
T000758,C1030,P010,D019,A005,2025-02-26,4,22000.0,88000.0
T000759,C1725,P015,D036,A011,2024-12-16,6,49000.0,294000.0
